"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/12/2023. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,930 Crashes containing 5,867 Units and 6,095 Persons"

"Filters Applied to current Query:"
"Crash Year Is Equal To 2022"
""
"Crash Severity Is In K - FATAL INJURY or A - SUSPECTED SERIOUS INJURY"
"Commercial Motor Vehicle Flag Is True"


"Crash ID","City","Commercial Motor Vehicle Flag","County","Crash Date","Crash Severity","Crash Time","Day of Week","Latitude","Longitude","School Bus Flag","Speed Limit","CMV Vehicle Type","Contributing Factor 1","Possible Vehicle Defect 1","Vehicle Defect 1","Person Age","Person Gender","Person Injury Severity","Person Restraint Used","Person Type"
"19264738","OUTSIDE CITY LIMITS","Yes","WINKLER","2022-11-16","K - FATAL INJURY","1630","WEDNESDAY","31.89034835","-103.04484784","No","75","No Data","26 - FAILED TO PASS TO LEFT SAFELY","No Data","No Data","35","2 - FEMALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19264738","OUTSIDE CITY LIMITS","Yes","WINKLER","2022-11-16","K - FATAL INJURY","1630","WEDNESDAY","31.89034835","-103.04484784","No","75","No Data","26 - FAILED TO PASS TO LEFT SAFELY","No Data","No Data","70","2 - FEMALE","B - SUSPECTED MINOR INJURY","96 - NONE","2 - PASSENGER/OCCUPANT"
"19264738","OUTSIDE CITY LIMITS","Yes","WINKLER","2022-11-16","K - FATAL INJURY","1630","WEDNESDAY","31.89034835","-103.04484784","No","75","No Data","26 - FAILED TO PASS TO LEFT SAFELY","No Data","No Data","57","1 - MALE","B - SUSPECTED MINOR INJURY","96 - NONE","2 - PASSENGER/OCCUPANT"
"19264738","OUTSIDE CITY LIMITS","Yes","WINKLER","2022-11-16","K - FATAL INJURY","1630","WEDNESDAY","31.89034835","-103.04484784","No","75","No Data","26 - FAILED TO PASS TO LEFT SAFELY","No Data","No Data","62","2 - FEMALE","K - FATAL INJURY","96 - NONE","2 - PASSENGER/OCCUPANT"
"19264738","OUTSIDE CITY LIMITS","Yes","WINKLER","2022-11-16","K - FATAL INJURY","1630","WEDNESDAY","31.89034835","-103.04484784","No","75","No Data","26 - FAILED TO PASS TO LEFT SAFELY","No Data","No Data","54","2 - FEMALE","B - SUSPECTED MINOR INJURY","96 - NONE","2 - PASSENGER/OCCUPANT"
"19264738","OUTSIDE CITY LIMITS","Yes","WINKLER","2022-11-16","K - FATAL INJURY","1630","WEDNESDAY","31.89034835","-103.04484784","No","75","2 - LIGHT TRUCK","No Data","No Data","No Data","46","1 - MALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19267456","OUTSIDE CITY LIMITS","Yes","WILLIAMSON","2022-11-16","A - SUSPECTED SERIOUS INJURY","1557","WEDNESDAY","30.5497418","-97.50793088","No","65","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","26","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"19267456","OUTSIDE CITY LIMITS","Yes","WILLIAMSON","2022-11-16","A - SUSPECTED SERIOUS INJURY","1557","WEDNESDAY","30.5497418","-97.50793088","No","65","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","6","2 - FEMALE","B - SUSPECTED MINOR INJURY","96 - NONE","2 - PASSENGER/OCCUPANT"
"19267456","OUTSIDE CITY LIMITS","Yes","WILLIAMSON","2022-11-16","A - SUSPECTED SERIOUS INJURY","1557","WEDNESDAY","30.5497418","-97.50793088","No","65","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","10","2 - FEMALE","C - POSSIBLE INJURY","96 - NONE","2 - PASSENGER/OCCUPANT"
"19267456","OUTSIDE CITY LIMITS","Yes","WILLIAMSON","2022-11-16","A - SUSPECTED SERIOUS INJURY","1557","WEDNESDAY","30.5497418","-97.50793088","No","65","6 - SINGLE UNIT TRUCK 3 OR MORE AXLES","No Data","No Data","No Data","26","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19234680","NACOGDOCHES","Yes","NACOGDOCHES","2022-11-17","A - SUSPECTED SERIOUS INJURY","1510","THURSDAY","31.63090173","-94.63539758","No","45","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","43","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19234680","NACOGDOCHES","Yes","NACOGDOCHES","2022-11-17","A - SUSPECTED SERIOUS INJURY","1510","THURSDAY","31.63090173","-94.63539758","No","45","5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES","No Data","No Data","No Data","48","1 - MALE","N - NOT INJURED","98 - OTHER (EXPLAIN IN NARRATIVE)","2 - PASSENGER/OCCUPANT"
"19237601","OUTSIDE CITY LIMITS","Yes","COLLIN","2022-11-17","A - SUSPECTED SERIOUS INJURY","1218","THURSDAY","33.25742839","-96.67979333","No","55","No Data","24 - FAILED TO GIVE HALF OF ROADWAY","No Data","No Data","56","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19237601","OUTSIDE CITY LIMITS","Yes","COLLIN","2022-11-17","A - SUSPECTED SERIOUS INJURY","1218","THURSDAY","33.25742839","-96.67979333","No","55","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","47","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19237601","OUTSIDE CITY LIMITS","Yes","COLLIN","2022-11-17","A - SUSPECTED SERIOUS INJURY","1218","THURSDAY","33.25742839","-96.67979333","No","55","No Data","No Data","No Data","No Data","33","2 - FEMALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19248734","OUTSIDE CITY LIMITS","Yes","LEE","2022-11-17","A - SUSPECTED SERIOUS INJURY","2051","THURSDAY","30.12293409","-96.91698771","No","70","No Data","67 - INTOXICATED - ALCOHOL","No Data","No Data","22","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"19248734","OUTSIDE CITY LIMITS","Yes","LEE","2022-11-17","A - SUSPECTED SERIOUS INJURY","2051","THURSDAY","30.12293409","-96.91698771","No","70","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","35","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19248734","OUTSIDE CITY LIMITS","Yes","LEE","2022-11-17","A - SUSPECTED SERIOUS INJURY","2051","THURSDAY","30.12293409","-96.91698771","No","70","No Data","No Data","No Data","No Data","29","2 - FEMALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19248734","OUTSIDE CITY LIMITS","Yes","LEE","2022-11-17","A - SUSPECTED SERIOUS INJURY","2051","THURSDAY","30.12293409","-96.91698771","No","70","No Data","No Data","No Data","No Data","64","2 - FEMALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19248734","OUTSIDE CITY LIMITS","Yes","LEE","2022-11-17","A - SUSPECTED SERIOUS INJURY","2051","THURSDAY","30.12293409","-96.91698771","No","70","No Data","No Data","No Data","No Data","2","1 - MALE","N - NOT INJURED","4 - CHILD SEAT, FACING FORWARD","2 - PASSENGER/OCCUPANT"
"19248734","OUTSIDE CITY LIMITS","Yes","LEE","2022-11-17","A - SUSPECTED SERIOUS INJURY","2051","THURSDAY","30.12293409","-96.91698771","No","70","No Data","No Data","No Data","No Data","4","1 - MALE","N - NOT INJURED","4 - CHILD SEAT, FACING FORWARD","2 - PASSENGER/OCCUPANT"
"19248734","OUTSIDE CITY LIMITS","Yes","LEE","2022-11-17","A - SUSPECTED SERIOUS INJURY","2051","THURSDAY","30.12293409","-96.91698771","No","70","No Data","No Data","No Data","No Data","6","1 - MALE","N - NOT INJURED","7 - CHILD BOOSTER SEAT","2 - PASSENGER/OCCUPANT"
"19267111","OUTSIDE CITY LIMITS","Yes","REEVES","2022-11-17","K - FATAL INJURY","2035","THURSDAY","31.35958132","-103.6916846","No","80","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","57","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19267111","OUTSIDE CITY LIMITS","Yes","REEVES","2022-11-17","K - FATAL INJURY","2035","THURSDAY","31.35958132","-103.6916846","No","80","No Data","21 - DROVE WITHOUT HEADLIGHTS","No Data","No Data","83","2 - FEMALE","K - FATAL INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19279367","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-11-17","K - FATAL INJURY","0837","THURSDAY","29.86270395","-95.10154142","No","65","No Data","61 - SPEEDING - (OVERLIMIT)","No Data","No Data","43","1 - MALE","K - FATAL INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19339181","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-11-17","A - SUSPECTED SERIOUS INJURY","1835","THURSDAY","32.77790379","-96.47850053","No","55","5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES","37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","No Data","No Data","39","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19339181","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-11-17","A - SUSPECTED SERIOUS INJURY","1835","THURSDAY","32.77790379","-96.47850053","No","55","No Data","No Data","No Data","No Data","53","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19237675","SAN BENITO","Yes","CAMERON","2022-11-18","A - SUSPECTED SERIOUS INJURY","1155","FRIDAY","26.09180069","-97.71967316","No","65","No Data","33 - FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION","No Data","No Data","18","1 - MALE","A - SUSPECTED SERIOUS INJURY","99 - UNKNOWN","1 - DRIVER"
"19237675","SAN BENITO","Yes","CAMERON","2022-11-18","A - SUSPECTED SERIOUS INJURY","1155","FRIDAY","26.09180069","-97.71967316","No","65","9 - TRACTOR/SEMI TRAILER","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","38","1 - MALE","N - NOT INJURED","99 - UNKNOWN","1 - DRIVER"
"19238886","OUTSIDE CITY LIMITS","Yes","NEWTON","2022-11-18","A - SUSPECTED SERIOUS INJURY","0756","FRIDAY","30.79086967","-93.79809224","No","75","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","50","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19238886","OUTSIDE CITY LIMITS","Yes","NEWTON","2022-11-18","A - SUSPECTED SERIOUS INJURY","0756","FRIDAY","30.79086967","-93.79809224","No","75","No Data","23 - FAILED TO DRIVE IN SINGLE LANE","No Data","No Data","50","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19243564","GARLAND","Yes","DALLAS","2022-11-18","K - FATAL INJURY","1145","FRIDAY","32.84199628","-96.59079623","No","65","9 - TRACTOR/SEMI TRAILER","20 - DRIVER INATTENTION","No Data","No Data","40","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19243564","GARLAND","Yes","DALLAS","2022-11-18","K - FATAL INJURY","1145","FRIDAY","32.84199628","-96.59079623","No","65","No Data","No Data","No Data","No Data","70","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19243564","GARLAND","Yes","DALLAS","2022-11-18","K - FATAL INJURY","1145","FRIDAY","32.84199628","-96.59079623","No","65","No Data","No Data","No Data","No Data","65","2 - FEMALE","K - FATAL INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19243564","GARLAND","Yes","DALLAS","2022-11-18","K - FATAL INJURY","1145","FRIDAY","32.84199628","-96.59079623","No","65","No Data","No Data","No Data","No Data","47","1 - MALE","C - POSSIBLE INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19243815","OUTSIDE CITY LIMITS","Yes","HARRISON","2022-11-18","A - SUSPECTED SERIOUS INJURY","1515","FRIDAY","32.60102844","-94.68527985","No","60","7 - TRUCK TRAILER","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","21","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"19243815","OUTSIDE CITY LIMITS","Yes","HARRISON","2022-11-18","A - SUSPECTED SERIOUS INJURY","1515","FRIDAY","32.60102844","-94.68527985","No","60","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","59","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19251504","OUTSIDE CITY LIMITS","Yes","COLORADO","2022-11-18","A - SUSPECTED SERIOUS INJURY","0320","FRIDAY","29.74479864","-96.31410401","No","75","9 - TRACTOR/SEMI TRAILER","22 - FAILED TO CONTROL SPEED","No Data","No Data","28","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19251504","OUTSIDE CITY LIMITS","Yes","COLORADO","2022-11-18","A - SUSPECTED SERIOUS INJURY","0320","FRIDAY","29.74479864","-96.31410401","No","75","7 - TRUCK TRAILER","No Data","No Data","No Data","48","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19253557","OUTSIDE CITY LIMITS","Yes","PALO PINTO","2022-11-18","A - SUSPECTED SERIOUS INJURY","0550","FRIDAY","No Data","No Data","No","60","7 - TRUCK TRAILER","31 - FAILED TO STOP FOR TRAIN","No Data","No Data","40","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"19260942","SAN ANTONIO","Yes","BEXAR","2022-11-18","K - FATAL INJURY","1843","FRIDAY","29.33768313","-98.56546221","No","70","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","43","1 - MALE","K - FATAL INJURY","96 - NONE","1 - DRIVER"
"19260942","SAN ANTONIO","Yes","BEXAR","2022-11-18","K - FATAL INJURY","1843","FRIDAY","29.33768313","-98.56546221","No","70","7 - TRUCK TRAILER","No Data","No Data","No Data","42","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19264601","HOUSTON","Yes","HARRIS","2022-11-18","A - SUSPECTED SERIOUS INJURY","0657","FRIDAY","29.85100883","-95.412003","No","45","8 - TRUCK TRACTOR (BOBTAIL)","15 - DISREGARD STOP AND GO SIGNAL","No Data","No Data","30","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19264601","HOUSTON","Yes","HARRIS","2022-11-18","A - SUSPECTED SERIOUS INJURY","0657","FRIDAY","29.85100883","-95.412003","No","45","No Data","No Data","No Data","No Data","57","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19239010","OUTSIDE CITY LIMITS","Yes","CALLAHAN","2022-11-19","A - SUSPECTED SERIOUS INJURY","1813","SATURDAY","32.43471449","-99.61921271","No","75","9 - TRACTOR/SEMI TRAILER","23 - FAILED TO DRIVE IN SINGLE LANE","No Data","No Data","42","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19239010","OUTSIDE CITY LIMITS","Yes","CALLAHAN","2022-11-19","A - SUSPECTED SERIOUS INJURY","1813","SATURDAY","32.43471449","-99.61921271","No","75","9 - TRACTOR/SEMI TRAILER","23 - FAILED TO DRIVE IN SINGLE LANE","No Data","No Data","56","1 - MALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19242224","FORT WORTH","Yes","TARRANT","2022-11-19","A - SUSPECTED SERIOUS INJURY","0636","SATURDAY","32.8184578","-97.31295041","No","40","No Data","20 - DRIVER INATTENTION","No Data","No Data","24","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19242224","FORT WORTH","Yes","TARRANT","2022-11-19","A - SUSPECTED SERIOUS INJURY","0636","SATURDAY","32.8184578","-97.31295041","No","40","No Data","No Data","No Data","No Data","49","2 - FEMALE","C - POSSIBLE INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19242224","FORT WORTH","Yes","TARRANT","2022-11-19","A - SUSPECTED SERIOUS INJURY","0636","SATURDAY","32.8184578","-97.31295041","No","40","No Data","No Data","No Data","No Data","67","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19242224","FORT WORTH","Yes","TARRANT","2022-11-19","A - SUSPECTED SERIOUS INJURY","0636","SATURDAY","32.8184578","-97.31295041","No","40","7 - TRUCK TRAILER","No Data","No Data","No Data","29","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19254300","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-11-19","K - FATAL INJURY","1434","SATURDAY","32.69727165","-96.43387372","No","70","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","38","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19254300","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-11-19","K - FATAL INJURY","1434","SATURDAY","32.69727165","-96.43387372","No","70","No Data","No Data","No Data","No Data","26","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19254300","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-11-19","K - FATAL INJURY","1434","SATURDAY","32.69727165","-96.43387372","No","70","No Data","No Data","No Data","No Data","21","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19254300","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-11-19","K - FATAL INJURY","1434","SATURDAY","32.69727165","-96.43387372","No","70","No Data","No Data","No Data","No Data","20","1 - MALE","K - FATAL INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19254300","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-11-19","K - FATAL INJURY","1434","SATURDAY","32.69727165","-96.43387372","No","70","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","43","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","No Data","41 - FAULTY EVASIVE ACTION","No Data","12 - DEFECTIVE OR SLICK TIRES","48","1 - MALE","C - POSSIBLE INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","No Data","41 - FAULTY EVASIVE ACTION","No Data","12 - DEFECTIVE OR SLICK TIRES","17","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","No Data","41 - FAULTY EVASIVE ACTION","No Data","12 - DEFECTIVE OR SLICK TIRES","16","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","No Data","41 - FAULTY EVASIVE ACTION","No Data","12 - DEFECTIVE OR SLICK TIRES","44","2 - FEMALE","C - POSSIBLE INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","38","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","26","1 - MALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","25","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","44","1 - MALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","42","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","50","1 - MALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","51","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","33","1 - MALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","55","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","54","1 - MALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","22","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","51","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","51","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","61","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","50","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","21","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","22","1 - MALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","64","1 - MALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","61","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","60","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","62","1 - MALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","61","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","51","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","62","2 - FEMALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"19256820","PASADENA","Yes","HARRIS","2022-11-19","A - SUSPECTED SERIOUS INJURY","1100","SATURDAY","29.7106448","-95.15378315","No","65","4 - BUS (>15)","No Data","No Data","No Data","62","1 - MALE","N - NOT INJURED","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
